user_id,partner_id,convo_id,pre_affect,pre_arousal,begin_affect,middle_affect,affect,arousal,overall_affect,end_affect,worst_affect,how_enjoyable,i_like_you,you_like_me,sex,politics,race,edu,employ,age,shared_reality,my_loneliness,your_loneliness
5d42486206811e001ada5b4b,5ca6bbf13b5fcf00100996e9,d22f728d-d56e-48a0-b2bd-cf72172cdc8f,9,9,8,9,7,9,8,9,9,8,7,7,male,4,white,completed_high_school,1,44,5.5,,1
5dae16d241fbb6001160ce72,5e87fee4c740a748f50a63bb,07dcb0b8-bb2b-427e-b0d0-29e03550c560,6,6,6,6,6,7,7,7,5,7,6,5,male,3,asian,masters_degree,1,31,4.75,1.333333333,1
5e87fee4c740a748f50a63bb,5dae16d241fbb6001160ce72,07dcb0b8-bb2b-427e-b0d0-29e03550c560,6,6,8,8,9,8,8,8,6,9,7,5,female,3,white,some_college,6,40,5,2,1.666666667
5f15da27044c9b700c9b7432,5f5fdc58bf88350b1c455de4,8e921771-ab17-4891-9262-56530800ac00,7,5,3,5,4,5,4,5,5,5,3,3,male,3,black_or_african_american,some_college,1,44,1.5,2.333333333,1
5f5fdc58bf88350b1c455de4,5f15da27044c9b700c9b7432,8e921771-ab17-4891-9262-56530800ac00,9,7,8,9,7,8,9,9,7,8,7,6,male,1,white,doctoral_degree,1,45,5.25,1,1
5d2f054b1dde3600015e43d9,5ed94132a8b177107d611847,035b1a02-b973-47a0-bd65-cec240353f0c,7,6,7,8,8,7,8,9,6,9,7,5,male,2,white,some_college,1,49,5.125,1.333333333,1
5ed94132a8b177107d611847,5d2f054b1dde3600015e43d9,035b1a02-b973-47a0-bd65-cec240353f0c,7,7,7,8,8,8,8,8,8,8,6,5,female,3,white,bachelors_degree,7,25,5.375,1.666666667,2
5a49d6a06d85f80001c25bc4,5ef517ab79cf2c15b7452eda,c66aadaf-0c35-4150-a66e-1b41bc359748,9,7,7,8,8,6,8,7,7,6,5,4,female,6,white,bachelors_degree,1,40,5,,1
5ef517ab79cf2c15b7452eda,5a49d6a06d85f80001c25bc4,c66aadaf-0c35-4150-a66e-1b41bc359748,7,4,7,5,6,5,6,5,4,4,4,4,male,3,white,bachelors_degree,1,28,3.75,,1
5eeadad1a8405e1bf5c8c7d4,5f1d266c6f7d7f62a219fade,293c053e-47a3-4ab5-84ab-c167527233ce,6,6,6,6,6,6,6,6,5,5,4,4,female,4,asian,some_college,7,20,4.875,2,1
5f1d266c6f7d7f62a219fade,5eeadad1a8405e1bf5c8c7d4,293c053e-47a3-4ab5-84ab-c167527233ce,9,7,9,9,9,7,9,9,9,6,4,4,male,1,white,some_college,1,38,1.5,,2.333333333
5e8b9c7054a5cc07dd6e174d,5eb9af967fbf4b0d17bbe946,9c512190-7d6d-4425-88a5-6a6179ba2483,7,8,7,7,8,8,9,9,7,8,7,6,male,4,white,some_college,1,47,5.875,1,1
5eb9af967fbf4b0d17bbe946,5e8b9c7054a5cc07dd6e174d,9c512190-7d6d-4425-88a5-6a6179ba2483,5,4,7,8,8,7,8,9,5,9,7,7,female,3,white,some_college,7,30,5.75,2,1
5a73899f9cdd1800017786f0,5fa072f4f4aa580b63834357,0020a0c5-1658-4747-99c1-2839e736b481,5,4,5,6,7,6,8,8,5,8,7,6,male,3,white,completed_high_school,1,34,5.125,1,1
5fa072f4f4aa580b63834357,5a73899f9cdd1800017786f0,0020a0c5-1658-4747-99c1-2839e736b481,7,6,7,8,9,8,9,9,7,9,7,6,female,6,white,bachelors_degree,1,32,6.125,2,1
5de1ef4ecb1b08240f97671a,5f935494c542c2119a47e3c4,c9a89b42-2958-4a30-8324-6d704826116d,6,7,6,7,7,6,7,8,6,7,6,5,male,4,white,bachelors_degree,1,28,5.375,1.333333333,1.666666667
5f935494c542c2119a47e3c4,5de1ef4ecb1b08240f97671a,c9a89b42-2958-4a30-8324-6d704826116d,7,4,7,7,7,7,7,7,5,7,5,5,male,6,white,some_college,7,20,5,2,1
5eaa6339b2e5311e8e020396,5f7a71273223ce16be6ec4a3,a373174c-cade-4c7f-a3d6-7309f225f37d,5,3,5,6,7,4,7,8,4,7,5,5,female,3,hispanic_or_latino,bachelors_degree,1,23,4.25,2.666666667,2
5f7a71273223ce16be6ec4a3,5eaa6339b2e5311e8e020396,a373174c-cade-4c7f-a3d6-7309f225f37d,6,6,6,7,7,7,7,7,5,7,6,5,male,2,white,professional_degree,1,34,4.5,2,1
5da20df461471f0014bb184e,5dc0ac2c441a2105cbb3bb0f,bcb7c44b-e360-4e14-a40c-91da05b6289e,9,9,9,9,9,9,9,9,9,7,4,4,male,3,asian,bachelors_degree,1,28,2.375,,3
5dc0ac2c441a2105cbb3bb0f,5da20df461471f0014bb184e,bcb7c44b-e360-4e14-a40c-91da05b6289e,7,7,7,8,7,8,8,7,7,7,6,6,male,6,white,bachelors_degree,2,33,5.125,,2
5bf3761862e1bc0001f15cb2,5f6b75742bd7e60776191cb4,8352c39a-37af-46ed-9b20-801a5656eadf,3,2,3,5,4,1,5,6,2,6,3,4,male,4,white,some_high_school,4,38,3.375,,1
5f6b75742bd7e60776191cb4,5bf3761862e1bc0001f15cb2,8352c39a-37af-46ed-9b20-801a5656eadf,3,3,3,4,5,5,6,5,3,4,2,2,male,4,hispanic_or_latino,some_college,7,19,1.375,,3
5b18647968a5ed00017343ec,5e83a8bafb06b00ed70c32e3,b8ca03fb-ba34-49dc-b33f-30b6e9189685,6,5,6,5,7,7,7,8,4,8,7,6,female,4,white,bachelors_degree,6,36,4.5,,
5e83a8bafb06b00ed70c32e3,5b18647968a5ed00017343ec,b8ca03fb-ba34-49dc-b33f-30b6e9189685,5,2,3,6,8,5,7,7,3,7,6,5,male,3,white,masters_degree,1,36,5.5,,
5eef1e59872e07000ba6cb37,5f0fcdf51ab5551ea56a297a,46747c83-d53f-43a6-9de0-17298e3b633f,5,5,6,7,7,8,8,8,6,8,6,6,male,3,asian,masters_degree,1,34,5.625,2,2
5f0fcdf51ab5551ea56a297a,5eef1e59872e07000ba6cb37,46747c83-d53f-43a6-9de0-17298e3b633f,7,5,6,8,8,3,8,8,8,9,7,6,female,4,white,some_college,1,38,5.5,1,1.666666667
558b7b06fdf99b21155f2c1b,5e06748cdeea2b0515e037b9,b8848e0e-05f2-497d-bf98-5669a71f601c,7,3,7,8,7,8,8,8,7,8,6,6,male,2,asian,bachelors_degree,1,30,4.625,2,1
5e06748cdeea2b0515e037b9,558b7b06fdf99b21155f2c1b,b8848e0e-05f2-497d-bf98-5669a71f601c,6,5,5,7,7,6,7,7,5,7,7,5,female,4,white,masters_degree,1,29,2.625,2,2
58ae59babb9e0f0001acb414,5efb5f77ef19f50a68564191,9f6aae7d-7d98-45c1-b2aa-b9ea12b6b114,3,5,4,6,7,6,7,8,3,8,7,4,male,2,asian,some_college,7,25,6.375,,2
5efb5f77ef19f50a68564191,58ae59babb9e0f0001acb414,9f6aae7d-7d98-45c1-b2aa-b9ea12b6b114,7,3,6,6,5,3,6,6,5,3,4,2,male,4,white,doctoral_degree,2,36,2.75,,2
5e2926d80beb030ede110e67,5eaad5dcc2e64603e5122442,76abad1d-daf9-4cc6-bf7b-9520438a66f9,8,5,7,7,8,6,7,7,7,7,6,4,female,2,white,bachelors_degree,1,48,5.375,1,2
5eaad5dcc2e64603e5122442,5e2926d80beb030ede110e67,76abad1d-daf9-4cc6-bf7b-9520438a66f9,8,7,5,7,8,7,8,8,6,9,7,5,male,4,white,masters_degree,1,34,6,1.666666667,2.666666667
5e0d416d13ec504cb9c43cbf,5ee2916b70aa643be19c0036,7d9949bb-15a7-4b72-9e1c-2c68775fb95d,4,5,4,7,6,5,6,7,4,8,6,5,male,6,white,masters_degree,2,33,4.625,1.666666667,2.666666667
5ee2916b70aa643be19c0036,5e0d416d13ec504cb9c43cbf,7d9949bb-15a7-4b72-9e1c-2c68775fb95d,4,6,7,8,8,7,8,8,5,9,7,7,female,2,white,masters_degree,2,43,6.75,,1.666666667
5706fb93914b7100093b7925,5f481e6faaf9582bdcd9697b,37843357-075c-406c-aaef-c6a80d7a5bfe,5,2,4,5,7,5,6,7,4,7,6,5,male,6,white,some_college,7,21,5.75,,2
5f481e6faaf9582bdcd9697b,5706fb93914b7100093b7925,37843357-075c-406c-aaef-c6a80d7a5bfe,6,4,6,6,5,4,7,7,7,8,6,1,female,3,white,bachelors_degree,6,30,5,,1
5d42486206811e001ada5b4b,5f112c3557b476490891ec16,53679c37-1e27-44f2-b56b-1e7c150cd922,9,9,7,9,9,9,9,9,9,9,7,7,male,4,white,completed_high_school,1,44,6.375,,1
5f112c3557b476490891ec16,5d42486206811e001ada5b4b,53679c37-1e27-44f2-b56b-1e7c150cd922,7,2,7,3,6,1,4,6,2,2,3,4,female,4,white,masters_degree,1,24,2.625,,3
5c4a40123714ae0001863e8a,5ed674a74aaed5093c46b6e8,0f263deb-4828-4682-9759-86e37c84e5fa,7,6,6,6,6,6,6,7,6,6,6,5,male,4,white,bachelors_degree,5,61,3.125,,2
5ed674a74aaed5093c46b6e8,5c4a40123714ae0001863e8a,0f263deb-4828-4682-9759-86e37c84e5fa,8,8,8,8,8,8,8,8,8,8,7,7,female,2,white,bachelors_degree,2,37,4.25,,2
5ce610802be975001b46f0ac,5f3ac1732efa0a74f975b1a8,6aa2e640-173d-4b2c-a59e-845d46b6c139,6,6,5,6,7,6,6,6,4,5,4,4,male,4,white,some_college,1,22,3.125,1,1
5f3ac1732efa0a74f975b1a8,5ce610802be975001b46f0ac,6aa2e640-173d-4b2c-a59e-845d46b6c139,7,1,7,7,8,9,7,8,3,9,7,6,female,3,white,completed_high_school,1,26,3.125,,1
5ce30fb4c6aade001903ed6d,5e975ea254955d0bfe9f7929,2d8791a3-3ad0-4011-bdc1-2dde05ebcba2,7,9,6,7,8,9,8,8,7,8,7,7,male,6,white,professional_degree,1,29,2.75,,2
5e975ea254955d0bfe9f7929,5ce30fb4c6aade001903ed6d,2d8791a3-3ad0-4011-bdc1-2dde05ebcba2,6,5,7,8,9,8,9,9,8,9,7,6,female,2,white,masters_degree,1,63,4,1,1
558acd52fdf99b65685f03d9,5987c9f26ab9880001b5b04d,b0378388-96fa-4564-ab36-305485636ecb,7,6,7,8,9,8,9,9,7,9,7,6,female,2,black_or_african_american,associate_degree,1,29,3.875,,
5987c9f26ab9880001b5b04d,558acd52fdf99b65685f03d9,b0378388-96fa-4564-ab36-305485636ecb,5,6,5,6,9,8,9,9,7,9,7,6,female,2,white,associate_degree,7,21,5.125,,
59d5c894c732930001d88b5e,5d61798ee6c26f001cbe2356,f76670bc-ca12-43d2-82bc-5dee002ce10c,7,8,7,7,7,8,8,8,9,9,7,6,male,3,hispanic_or_latino,bachelors_degree,2,28,5.125,,
5d61798ee6c26f001cbe2356,59d5c894c732930001d88b5e,f76670bc-ca12-43d2-82bc-5dee002ce10c,4,4,8,8,8,8,9,9,8,9,7,6,female,4,asian,bachelors_degree,1,39,5,,
5d633f7d4b3d9000011fc60a,5efbd589ceb6b9190882911d,1e35a2d3-ce3f-4b01-bd3d-b466ebc0a951,9,8,8,8,8,9,8,9,7,9,7,7,male,3,black_or_african_american,bachelors_degree,1,25,4.75,,1
5efbd589ceb6b9190882911d,5d633f7d4b3d9000011fc60a,1e35a2d3-ce3f-4b01-bd3d-b466ebc0a951,9,9,6,1,7,9,1,1,1,1,1,1,female,1,white,associate_degree,1,28,1.75,,1
5ef6d363d195c23ce977b6c4,5f14cf327627fb00097f9a8a,ce933a04-7733-400d-87c4-05c3f220a3ba,4,8,4,7,9,6,8,9,5,8,7,6,female,4,mixed,some_college,7,21,4.375,2.666666667,1.333333333
5f14cf327627fb00097f9a8a,5ef6d363d195c23ce977b6c4,ce933a04-7733-400d-87c4-05c3f220a3ba,7,7,8,9,9,8,9,8,8,9,7,7,female,3,white,associate_degree,1,47,5.5,1.666666667,1.666666667
5ddef2e6929d5de6f1050f1c,5f482b0da1cde52de45f174c,fb7c8d13-75c7-4a31-8519-7e03d311bbe5,7,6,6,7,8,7,8,8,6,8,6,5,male,1,white,masters_degree,1,59,4.125,1.666666667,1.666666667
5f482b0da1cde52de45f174c,5ddef2e6929d5de6f1050f1c,fb7c8d13-75c7-4a31-8519-7e03d311bbe5,4,6,7,7,9,6,8,8,5,8,7,6,male,6,asian,some_college,7,19,4.625,1.666666667,1
5f2cc8cebc4bd01d61151550,5f50732850c7c600098593df,502b06e6-7054-4f5b-9558-a0dc66c0164c,4,2,4,6,5,6,6,6,4,7,6,5,female,4,asian,completed_high_school,7,19,4,,1
5f50732850c7c600098593df,5f2cc8cebc4bd01d61151550,502b06e6-7054-4f5b-9558-a0dc66c0164c,7,7,5,6,7,2,7,6,4,7,7,5,male,2,hispanic_or_latino,some_college,2,21,4,,2
5e652eca7513cd000b552d4a,5e80d8569d1bdf03449b0c2e,4c2f2108-be90-4a60-8c43-d2544558b8e2,6,3,7,8,8,4,8,9,6,9,7,6,female,6,white,masters_degree,2,28,5.75,,1.666666667
5e80d8569d1bdf03449b0c2e,5e652eca7513cd000b552d4a,4c2f2108-be90-4a60-8c43-d2544558b8e2,5,4,5,5,5,6,5,6,5,7,5,5,female,3,white,masters_degree,2,33,4.125,,2
5cdcfb9de3e7c20016a4082c,5ef3e76be991b816cd499e69,18e54549-a1e8-402a-a7ad-1a50f0c353f6,9,3,9,7,6,6,6,6,3,6,4,6,male,6,white,some_college,3,30,2.25,,2
5ef3e76be991b816cd499e69,5cdcfb9de3e7c20016a4082c,18e54549-a1e8-402a-a7ad-1a50f0c353f6,7,7,7,8,7,6,7,7,7,7,6,5,male,3,other,bachelors_degree,1,33,3.625,,2
5f482d1cb56e682de577bd46,5f4fe72e9468441227166179,6c65eae9-977e-4e02-a7b9-9c8977ca0fec,6,4,7,7,8,7,8,7,7,8,6,6,female,6,white,bachelors_degree,1,44,4,1.333333333,2.666666667
5f4fe72e9468441227166179,5f482d1cb56e682de577bd46,6c65eae9-977e-4e02-a7b9-9c8977ca0fec,9,8,8,8,9,8,9,9,8,9,6,6,male,3,asian,some_college,1,20,5.875,1.333333333,1.666666667
57950da04a84da00014c5dbb,5ca6bbf13b5fcf00100996e9,03d82c5a-c923-47de-90f8-621776ff6cbc,5,5,5,7,6,6,6,7,7,7,6,4,male,3,asian,masters_degree,1,30,3.25,3,1
5ca6bbf13b5fcf00100996e9,57950da04a84da00014c5dbb,03d82c5a-c923-47de-90f8-621776ff6cbc,9,9,9,9,9,9,9,9,9,9,7,7,male,3,white,associate_degree,2,55,5,1,1
55b3120cfdf99b6ef6263a71,56b399cd2bac74000d89ddfa,575e277a-b2eb-4c1b-9b07-0c6fdc63a028,7,8,9,9,9,9,9,9,9,9,7,7,female,3,white,bachelors_degree,1,52,5.875,,
56b399cd2bac74000d89ddfa,55b3120cfdf99b6ef6263a71,575e277a-b2eb-4c1b-9b07-0c6fdc63a028,7,5,6,8,9,8,8,9,7,9,6,6,female,6,asian,bachelors_degree,1,40,4.625,,
5dee44454d7bea4e3f4b44a6,5ecb2895bc80406a12e913a7,3851cd44-577e-4d78-a45b-5333009f7dad,7,7,7,7,7,7,7,7,7,8,6,6,female,3,white,bachelors_degree,1,33,5.125,,2
5ecb2895bc80406a12e913a7,5dee44454d7bea4e3f4b44a6,3851cd44-577e-4d78-a45b-5333009f7dad,8,7,8,7,9,9,9,9,7,9,7,6,male,3,white,bachelors_degree,1,34,6.375,,1.333333333
5c75471e5eb59f000131c7a4,5e798102bb0d6153ce71c3dd,2a4b8fbc-ece6-4a80-837f-8d2b08b2c4ce,7,6,8,9,9,8,8,9,5,9,7,7,female,6,white,masters_degree,1,37,5.125,,1
5e798102bb0d6153ce71c3dd,5c75471e5eb59f000131c7a4,2a4b8fbc-ece6-4a80-837f-8d2b08b2c4ce,7,6,6,7,8,7,8,8,6,9,7,6,female,4,black_or_african_american,some_college,2,20,4.75,2,1.666666667
5f00cc127086ce2029ae6541,5f1e9b5ffe1f70029559f24c,9c97e6c8-6303-4a1a-a245-01873049ae7f,6,2,5,5,8,6,8,8,5,8,7,6,female,4,white,bachelors_degree,4,40,4.375,,1
5f1e9b5ffe1f70029559f24c,5f00cc127086ce2029ae6541,9c97e6c8-6303-4a1a-a245-01873049ae7f,5,7,6,6,7,6,7,7,6,7,5,5,male,6,white,doctoral_degree,1,41,5.125,,2.666666667
5f5ce2af3329104f89c492a9,5f5fcf3aa5691f099d7ed990,77c6ce1d-774d-4c6f-87c5-a1fcde333a4b,7,7,6,7,7,7,7,7,5,7,5,4,female,6,mixed,completed_high_school,1,20,5.25,,1.666666667
5f5fcf3aa5691f099d7ed990,5f5ce2af3329104f89c492a9,77c6ce1d-774d-4c6f-87c5-a1fcde333a4b,7,6,6,5,6,6,6,5,5,5,4,3,male,4,white,professional_degree,1,29,3.5,,2
5f4a7225cf944c08a81adca2,5f4c17256e656770da1ff9ee,81c7bd01-7cbd-43e5-ab62-53e24f3ccf7c,5,3,5,6,6,4,6,8,6,6,5,3,female,4,white,some_college,1,19,3.25,,2.333333333
5f4c17256e656770da1ff9ee,5f4a7225cf944c08a81adca2,81c7bd01-7cbd-43e5-ab62-53e24f3ccf7c,5,5,5,4,4,4,4,4,3,3,3,3,male,6,asian,bachelors_degree,1,35,2,,2
5ebd52d8cb09d4000c9f64af,5ec5d393295d6e655f9842e4,fd42065f-89ea-4675-861a-99c4a3c7c7ed,5,5,4,7,7,7,7,9,6,7,7,7,male,1,white,masters_degree,1,32,5.125,,2
5ec5d393295d6e655f9842e4,5ebd52d8cb09d4000c9f64af,fd42065f-89ea-4675-861a-99c4a3c7c7ed,6,4,3,3,4,4,3,3,2,1,1,1,female,3,asian,bachelors_degree,1,23,2.125,,2
5ea720c9f599000d94151f4e,5eb4c6510ef386339dde2a35,81970851-7b9a-40fa-b78d-25ece4ae0755,6,5,3,6,5,5,5,6,3,6,6,4,female,4,white,bachelors_degree,1,28,4,,1.666666667
5eb4c6510ef386339dde2a35,5ea720c9f599000d94151f4e,81970851-7b9a-40fa-b78d-25ece4ae0755,5,4,4,6,7,7,7,5,3,7,6,4,female,4,white,masters_degree,1,32,4.75,1.666666667,1
5e2be6efe179572183644844,5edef14e402f7d1ac3b97c74,566e32b6-1a77-4609-946e-286919e54bcc,7,6,7,8,9,9,8,9,6,9,7,5,male,3,white,associate_degree,7,45,4.625,,1.666666667
5edef14e402f7d1ac3b97c74,5e2be6efe179572183644844,566e32b6-1a77-4609-946e-286919e54bcc,6,4,6,7,8,7,8,7,7,8,6,7,female,2,mixed,completed_high_school,2,25,4.375,,1.333333333
5ede1b9de880a5035a41da35,5f3ac1732efa0a74f975b1a8,c14be8be-789b-48d4-840a-34e63a1fdfc1,7,8,7,7,7,3,7,8,6,7,5,5,male,2,black_or_african_american,bachelors_degree,1,35,4.5,2,2
5f3ac1732efa0a74f975b1a8,5ede1b9de880a5035a41da35,c14be8be-789b-48d4-840a-34e63a1fdfc1,7,4,5,5,5,1,7,3,6,2,5,1,female,3,white,completed_high_school,1,26,1.5,1,2
5c95970cd676900016e1a940,5e5ca080bb37ff47b09dd4cc,b6e249a2-9410-4a2a-8977-5ba0a3119b94,8,8,8,8,8,8,9,8,8,9,7,7,female,4,black_or_african_american,masters_degree,1,42,5,,1
5e5ca080bb37ff47b09dd4cc,5c95970cd676900016e1a940,b6e249a2-9410-4a2a-8977-5ba0a3119b94,7,7,5,6,8,5,7,8,5,7,6,5,female,2,asian,bachelors_degree,1,25,6.25,,1
5dab7683c514d8001730ae4e,5e2de5a5ca99353d0b03b72d,98cd0271-761f-46dd-9fca-9d2de62d2c49,7,6,7,6,6,6,6,6,5,5,4,4,female,2,white,masters_degree,6,54,2.625,,1
5e2de5a5ca99353d0b03b72d,5dab7683c514d8001730ae4e,98cd0271-761f-46dd-9fca-9d2de62d2c49,8,8,9,9,5,7,7,2,1,7,4,6,female,6,white,bachelors_degree,2,22,4.25,,2
5df58b28ecb3ea3ed1ceea37,5ee3c4bda54f6807aced1eb9,8b1e20c8-f7f6-4198-b938-a8fbeea3e912,5,2,4,6,6,5,6,7,5,5,5,5,female,4,white,masters_degree,1,25,4.625,,1
5ee3c4bda54f6807aced1eb9,5df58b28ecb3ea3ed1ceea37,8b1e20c8-f7f6-4198-b938-a8fbeea3e912,5,7,8,9,9,9,9,9,7,9,7,7,female,6,black_or_african_american,masters_degree,2,21,4.625,,1
5c871711c558df00015663c9,5dabdb6cee054900172563a9,b3f30e0c-7251-449a-8af3-61c81e2c2d3f,5,5,6,7,7,5,7,7,5,8,6,6,female,6,white,some_college,1,21,6,,
5dabdb6cee054900172563a9,5c871711c558df00015663c9,b3f30e0c-7251-449a-8af3-61c81e2c2d3f,6,4,6,8,8,6,8,8,2,9,7,6,male,4,white,bachelors_degree,3,26,6.125,,
5aaf4b0ce1546900019b01de,5e9ce0a46976671ceda6082a,a30fcd70-b96b-444a-baa1-2a340bb74cb0,6,4,6,7,7,7,7,7,6,8,7,6,female,4,white,bachelors_degree,1,39,3.25,2,1.666666667
5e9ce0a46976671ceda6082a,5aaf4b0ce1546900019b01de,a30fcd70-b96b-444a-baa1-2a340bb74cb0,6,6,5,7,7,7,6,6,3,8,6,5,male,2,white,masters_degree,1,37,5.625,,2
5ed70903f3b2f8195f919e6f,5f14d5cdb5d4c20e78dc1672,ef7ccfba-6aef-410d-87ce-2b2d85b417c4,8,7,8,9,9,8,9,9,8,8,7,6,male,2,white,bachelors_degree,1,35,5.375,,1.666666667
5f14d5cdb5d4c20e78dc1672,5ed70903f3b2f8195f919e6f,ef7ccfba-6aef-410d-87ce-2b2d85b417c4,5,3,7,7,8,7,8,8,5,8,7,6,female,4,asian,some_college,1,19,4.125,,1
5ec81134ac7d6b2b9ac51453,5f6b69d064b69d05a7c7c621,6805b7d1-d362-4731-b766-b39aba421c6c,7,7,7,9,8,9,9,9,7,9,7,7,male,4,asian,some_college,3,41,5.125,,2
5f6b69d064b69d05a7c7c621,5ec81134ac7d6b2b9ac51453,6805b7d1-d362-4731-b766-b39aba421c6c,5,6,4,5,5,5,6,6,3,5,4,4,female,6,white,bachelors_degree,2,31,3.875,,1.666666667
55ed87f0748092000baa9a0b,5d0fb996286e1700010de2c1,5a6f9b34-17b2-4a65-95e1-7af5b451b395,6,5,7,7,7,6,7,7,7,8,7,7,male,3,white,associate_degree,1,45,4.625,2,1
5d0fb996286e1700010de2c1,55ed87f0748092000baa9a0b,5a6f9b34-17b2-4a65-95e1-7af5b451b395,6,4,6,7,8,8,8,8,6,8,6,6,female,4,white,doctoral_degree,1,35,5.125,,1.333333333
5eb4a3fb75168630c3e6fdb1,5f3864a4596925371d23631e,d9266679-7d71-43d0-ab1a-3293b589569e,7,7,,,,,,,,,,,,,,,,,,,
5f3864a4596925371d23631e,5eb4a3fb75168630c3e6fdb1,d9266679-7d71-43d0-ab1a-3293b589569e,4,6,,,,,,,,,,,,,,,,,,,
5ee1278f5e33964dcb11d20f,5ee9c0d2de277c3621bfb1c5,cf9e134e-5240-4c95-b7da-7f9e0ad94a82,7,6,7,8,8,7,7,8,6,9,7,6,male,4,white,bachelors_degree,1,39,4,1,1
5ee9c0d2de277c3621bfb1c5,5ee1278f5e33964dcb11d20f,cf9e134e-5240-4c95-b7da-7f9e0ad94a82,6,4,6,7,8,2,7,8,6,9,7,5,female,4,white,completed_high_school,7,20,4.625,2.666666667,1.333333333
5e372f7ee63d3c000b152fc2,5e810f7ab7838b803809d3c5,d04dc5b1-4a91-440b-906c-06568280d498,6,6,9,9,9,5,9,9,7,9,7,7,female,6,hispanic_or_latino,bachelors_degree,1,31,7,,
5e810f7ab7838b803809d3c5,5e372f7ee63d3c000b152fc2,d04dc5b1-4a91-440b-906c-06568280d498,6,5,8,9,8,8,9,9,9,9,7,6,male,6,white,bachelors_degree,2,59,5.625,,
5d545ca7f3419700170ad579,5e88cb47f23c8655935e7941,e22693b2-bae1-4ecd-a723-0250955cc945,8,7,5,7,9,9,9,9,7,9,7,6,female,4,asian,masters_degree,7,34,6.375,,
5e88cb47f23c8655935e7941,5d545ca7f3419700170ad579,e22693b2-bae1-4ecd-a723-0250955cc945,6,7,5,9,9,3,9,9,3,9,7,5,female,2,white,masters_degree,2,25,6.5,,
5e67b5c4a027430517877069,5e7f9714e74e0c66d2a04098,57508710-6147-4bae-b578-03ad505df3df,5,4,9,9,8,6,9,9,9,8,7,7,male,4,asian,bachelors_degree,1,30,6.5,,1.666666667
5e7f9714e74e0c66d2a04098,5e67b5c4a027430517877069,57508710-6147-4bae-b578-03ad505df3df,8,8,7,8,8,9,8,9,8,8,6,6,male,4,asian,bachelors_degree,1,40,6,,1
5d79375d794d900017671c07,5f4f880fe0a90c049c47adca,e0f6919b-8da9-48e2-85a9-3470a8da03a9,9,6,7,9,8,8,9,9,7,9,7,6,female,3,white,bachelors_degree,6,47,3,,1
5f4f880fe0a90c049c47adca,5d79375d794d900017671c07,e0f6919b-8da9-48e2-85a9-3470a8da03a9,5,6,6,6,5,5,6,6,4,4,4,4,female,4,other,masters_degree,1,29,2.5,,2
5f4e8f0ac0126208c0db2f91,5f53d12e8401650d33179059,f3953c56-224b-47cc-b5fe-e39db6b7b482,6,4,5,7,7,6,7,8,4,8,6,6,male,4,white,bachelors_degree,1,39,4.75,,2
5f53d12e8401650d33179059,5f4e8f0ac0126208c0db2f91,f3953c56-224b-47cc-b5fe-e39db6b7b482,6,6,7,8,8,3,8,8,4,8,7,5,male,2,white,some_college,2,20,4.125,,1
5ed74a20ac241e1c4dfeb045,5f84093b9b3e190008131671,ce7d0f15-a34c-4df8-9f19-9e6201a30d7b,3,6,4,5,6,3,6,6,4,6,5,5,male,6,asian,some_college,2,20,3.5,,1
5f84093b9b3e190008131671,5ed74a20ac241e1c4dfeb045,ce7d0f15-a34c-4df8-9f19-9e6201a30d7b,6,6,6,6,6,6,6,6,6,7,5,4,female,3,asian,associate_degree,7,42,3.5,,2
5f17821d53d8590009cfc951,5f1b1f6a908b2609a62ab7ad,b48ccc1d-4816-499d-b0c0-d28827671147,5,5,5,5,5,5,6,5,5,6,5,5,male,3,white,bachelors_degree,1,33,3.25,,1.333333333
5f1b1f6a908b2609a62ab7ad,5f17821d53d8590009cfc951,b48ccc1d-4816-499d-b0c0-d28827671147,5,3,5,5,5,5,5,5,5,7,5,5,male,6,asian,associate_degree,1,24,7,,1
5ef3e76be991b816cd499e69,5f4bc3259e842579bf1a8b0a,c78603b4-fda0-4bab-896f-8ea9c14c8d4a,7,8,7,7,8,8,7,7,7,8,6,6,male,3,mixed,bachelors_degree,1,33,4.875,,2.333333333
5f4bc3259e842579bf1a8b0a,5ef3e76be991b816cd499e69,c78603b4-fda0-4bab-896f-8ea9c14c8d4a,8,8,8,8,8,8,8,8,8,8,6,6,female,6,hispanic_or_latino,associate_degree,1,32,4.75,,1.333333333
5eaad5dcc2e64603e5122442,5ed5ac56ee608714bb21075d,63aa8d5f-b097-4cba-9a89-bfec05aa45f7,8,5,6,7,9,8,8,8,6,9,7,6,male,4,white,masters_degree,1,34,5.25,,1.333333333
5ed5ac56ee608714bb21075d,5eaad5dcc2e64603e5122442,63aa8d5f-b097-4cba-9a89-bfec05aa45f7,5,3,6,7,9,8,9,9,5,9,7,6,female,4,white,masters_degree,1,47,2.875,2,1.666666667
5dab7683c514d8001730ae4e,5f4e7f5ac0126206d331b7b2,bc427c9e-28a4-47fd-bfca-a5f09dd13840,6,5,7,7,7,6,9,9,9,9,7,6,female,2,white,masters_degree,6,54,5.625,,1
5f4e7f5ac0126206d331b7b2,5dab7683c514d8001730ae4e,bc427c9e-28a4-47fd-bfca-a5f09dd13840,6,5,6,7,7,7,8,8,4,8,6,4,female,4,white,bachelors_degree,1,29,3.75,,1.333333333
